State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Mango,Safeda,Local,29/07/2025,5000,5000,5000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2800,2800,2800
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2200,2200,2200
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2800,2800,2800
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2400,2400,2400
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4200,4200,4200
"Tamil Nadu",Theni,"Devaram(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3500,3500,3500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,4500,4500,4500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,5500,5500,5500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,6400,6400,6400
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,5000,5800,5800
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,22500,22500,22500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2000,2000,2000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4500,4600,4600
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,29/07/2025,3200,3200,3200
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,5600,5800,5800
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2600,2800,2800
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,4800,5000,5000
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Theni,"Periyakulam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4000,4600,4600
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1000,1500,1500
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,2800,2800,2800
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Grapes,Annabesahai,Local,29/07/2025,10000,12000,12000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1600,1800,1800
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,1800,2000,2000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Yam (Ratalu)","Yam (Ratalu)",Local,29/07/2025,9500,9500,9500
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,2000,2000,2000
"Tamil Nadu",Thiruchirappalli,"Lalgudi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,5600,5600,5600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,8000,8000,8000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,6000,6000,6000
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Potato,"(Red Nanital)",Local,29/07/2025,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Manachanallur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3600,3600,3600
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Banana,Besrai,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruchirappalli,"Musiri(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Green Avare (W)","Avare (W)",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Lime,Lime,Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,"Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Mashrooms,Mashrooms,Local,29/07/2025,18000,20000,20000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Papaya,Papaya,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Thiruchirappalli,Thuraiyur,Potato,"(Red Nanital)",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thirunelveli,"Ambasamudram(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,2800,3400,3400
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1200,1400,1400
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1400,1600,1600
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3500,3800,3800
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,5000,5400,5400
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thirunelveli,"Melapalayam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2000,2500,2500
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3000,3800,3800
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6500,7400,7400
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,6000,6600,6600
"Tamil Nadu",Thirunelveli,"NGO Colony(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1000,1600,1600
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,8000,8000,8000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,4000,4000,4000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,2500,2500
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,29/07/2025,14000,14000,14000
"Tamil Nadu",Thirupathur,"Vaniyampadi(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6500,7500,7500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Dharapuram(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,1500,1800,1800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2500,2800,2800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1200,1400,1400
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3500,3800,3800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,2500,2800,2800
"Tamil Nadu",Thirupur,"Kangayam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3800,4200,4200
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Palladam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (North) (Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1500,2000,2000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6000,6400,6400
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1200,1500,1500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,1000,1500,1500
"Tamil Nadu",Thirupur,"Tiruppur (South) (Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Colacasia,Colacasia,Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )",Guava,"Guava Alahabad",Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Arani(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,1200,1500,1500
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6000,7200,7200
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,4000,4800,4800
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,3300,4000,4000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Garlic,Average,Local,29/07/2025,12000,14000,14000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Maize,"Deshi Red",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Chengam(Uzhavar Sandhai )",Tomato,Deshi,Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,5000,6500,6500
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,3200,4000,4000
"Tamil Nadu",Thiruvannamalai,"Cheyyar(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,1600,2000,2000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Carrot,Pusakesar,Local,29/07/2025,6000,6500,6500
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,4500,5000,5000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Mango,Safeda,Local,29/07/2025,4000,5000,5000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Polur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Brinjal,Round,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Colacasia,Colacasia,Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,29/07/2025,7000,8000,8000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Mango,Safeda,Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,6000,7000,7000
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Raddish,Raddish,Local,29/07/2025,2000,2400,2400
"Tamil Nadu",Thiruvannamalai,"Tamarainagar(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3000,3600,3600
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )","Onion Green","Onion Green",Local,29/07/2025,5000,6000,6000
"Tamil Nadu",Thiruvannamalai,"Vandavasi(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Ashgourd,Gouard,Local,29/07/2025,2400,2400,2400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,29/07/2025,6400,6400,6400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Beetroot,Beetroot,Local,29/07/2025,3600,4000,4000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3600,3600,3600
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,29/07/2025,3400,3400,3400
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,29/07/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )","Elephant Yam (Suran)","Elephant Yam (Suran)",Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )","Green Avare (W)","Avare (W)",Local,29/07/2025,6600,6600,6600
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,4500,4500,4500
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Orange,Darjeeling,Local,29/07/2025,12000,13000,13000
"Tamil Nadu",Thiruvarur,"Mannargudi I(Uzhavar Sandhai )",Pineapple,"Pine Apple",Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,7000,7000,7000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Lime,Lime,Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3000,3000,3000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,4500,4500,4500
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Onion,Bellary,Local,29/07/2025,3500,3500,3500
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,29/07/2025,2000,2000,2000
"Tamil Nadu",Thiruvarur,"Muthupettai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,4500,4500,4500
"Tamil Nadu",Thiruvarur,Valangaiman,"Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3200,3200,3200
"Tamil Nadu",Thiruvarur,Valangaiman,"Bottle gourd","Bottle Gourd",Local,29/07/2025,2400,2400,2400
"Tamil Nadu",Thiruvarur,Valangaiman,"Cluster beans","Cluster Beans",Local,29/07/2025,4600,4600,4600
"Tamil Nadu",Thiruvarur,Valangaiman,"Green Chilli","Green Chilly",Local,29/07/2025,6600,6600,6600
"Tamil Nadu",Thiruvarur,Valangaiman,"Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,2600,2600,2600
"Tamil Nadu",Thiruvellore,"Perambakkam(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,29/07/2025,3500,3500,3500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,29/07/2025,1500,1800,1800
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Banana,Besrai,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,29/07/2025,3000,3500,3500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Capsicum,Capsicum,Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Coconut,Coconut,Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,29/07/2025,7000,7500,7500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,29/07/2025,8000,8500,8500
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,29/07/2025,3500,4000,4000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Papaya,Papaya,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Tuticorin,"Kovilpatti(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,29/07/2025,4000,4500,4500
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,29/07/2025,6500,7000,7000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Cluster beans","Cluster Beans",Local,29/07/2025,5500,6000,6000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Drumstick,Drumstick,Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Lime,Lime,Local,29/07/2025,21000,22000,22000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )","Mango (Raw-Ripe)","Mango - Raw-Ripe",Local,29/07/2025,2500,3000,3000
"Tamil Nadu",Tuticorin,"Tuticorin(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,29/07/2025,24500,25000,25000
